state,district,districthindi,season,seasonhindi,crop,crophindi,area,production
उत्तर प्रदेश (Uttar Pradesh),FAIZABAD,फैजाबाद,Rabi       ,रबी ,Linseed,अलसी का बीज,11,5
उत्तर प्रदेश (Uttar Pradesh),CHITRAKOOT,चित्रकूट,Rabi       ,रबी ,Barley,जौ,5621,8986
उत्तर प्रदेश (Uttar Pradesh),BIJNOR,बिजनौर,Rabi       ,रबी ,Wheat,गेहूं,111940,341193
उत्तर प्रदेश (Uttar Pradesh),PILIBHIT,पीलीभीत,Rabi       ,रबी ,Potato,आलू,489,8516
उत्तर प्रदेश (Uttar Pradesh),GONDA,गोंडा,Rabi       ,रबी ,Gram,ग्राम,3388,2553
उत्तर प्रदेश (Uttar Pradesh),आगरा (AGRA),आगरा (आगरा),Kharif     ,खरीफ ,Sweet potato,शकरकंद,155,2087
उत्तर प्रदेश (Uttar Pradesh),HATHRAS,हाथरस,Rabi       ,रबी ,Gram,ग्राम,8,7
उत्तर प्रदेश (Uttar Pradesh),FATEHPUR,फतेहपुरी,Kharif     ,खरीफ ,Urad,उड़द,7744,3493
उत्तर प्रदेश (Uttar Pradesh),BAHRAICH,बहराइच,Rabi       ,रबी ,Potato,आलू,2302,50269
उत्तर प्रदेश (Uttar Pradesh),HATHRAS,हाथरस,Kharif     ,खरीफ ,Bajra,बाजरे,36688,80604
उत्तर प्रदेश (Uttar Pradesh),BASTI,बस्ती,Rabi       ,रबी ,Potato,आलू,2659,58434
उत्तर प्रदेश (Uttar Pradesh),PILIBHIT,पीलीभीत,Summer     ,ग्रीष्म ऋतु ,Sunflower,सूरजमुखी,9,17
उत्तर प्रदेश (Uttar Pradesh),UNNAO,उन्नाव,Kharif     ,खरीफ ,Moong(Green Gram),मूंग (हरा चना),2828,1168
उत्तर प्रदेश (Uttar Pradesh),PRATAPGARH,प्रतापगढ़,Whole Year ,पूरे साल ,Sannhamp,सन्नहम्पो,408,149
उत्तर प्रदेश (Uttar Pradesh),GORAKHPUR,गोरखपुर,Kharif     ,खरीफ ,Maize,मक्का,4019,2039
उत्तर प्रदेश (Uttar Pradesh),SITAPUR,सीतापुर,Kharif     ,खरीफ ,Urad,उड़द,8073,2293
उत्तर प्रदेश (Uttar Pradesh),VARANASI,वाराणसी,Rabi       ,रबी ,Potato,आलू,3237,55612
उत्तर प्रदेश (Uttar Pradesh),BASTI,बस्ती,Rabi       ,रबी ,Other  Rabi pulses,अन्य रबी दालें,6233,6027
उत्तर प्रदेश (Uttar Pradesh),BUDAUN,शाहजहांपुर,Kharif     ,खरीफ ,Bajra,बाजरे,113254,138216
उत्तर प्रदेश (Uttar Pradesh),KHERI,खेरी,Kharif     ,खरीफ ,Sesamum,तिल,3241,707
उत्तर प्रदेश (Uttar Pradesh),KAUSHAMBI,कौशाम्बी,Whole Year ,पूरे साल ,Tobacco,तंबाकू,20,87
उत्तर प्रदेश (Uttar Pradesh),KAUSHAMBI,कौशाम्बी,Kharif     ,खरीफ ,Moong(Green Gram),मूंग (हरा चना),13,4
उत्तर प्रदेश (Uttar Pradesh),BULANDSHAHR,बुलंदशहर,Kharif     ,खरीफ ,Sesamum,तिल,52,10
उत्तर प्रदेश (Uttar Pradesh),PRATAPGARH,प्रतापगढ़,Rabi       ,रबी ,Linseed,अलसी का बीज,3,1
उत्तर प्रदेश (Uttar Pradesh),FARRUKHABAD,फर्रुखाबाद,Kharif     ,खरीफ ,Sunflower,सूरजमुखी,958,1848
उत्तर प्रदेश (Uttar Pradesh),AMROHA,अमरोहा,Rabi       ,रबी ,Onion,प्याज,10,230
उत्तर प्रदेश (Uttar Pradesh),KASGANJ,कासगंज,Kharif     ,खरीफ ,Sugarcane,गन्ना,7531,467012
उत्तर प्रदेश (Uttar Pradesh),AURAIYA,औरैया,Rabi       ,रबी ,Peas & beans (Pulses),मटर और बीन्स (दालें),153,224
उत्तर प्रदेश (Uttar Pradesh),FARRUKHABAD,फर्रुखाबाद,Kharif     ,खरीफ ,Dry chillies,सूखी मिर्च,197,159
उत्तर प्रदेश (Uttar Pradesh),KAUSHAMBI,कौशाम्बी,Kharif     ,खरीफ ,Arhar/Tur,अरहर / तुरई,7847,9014
उत्तर प्रदेश (Uttar Pradesh),SULTANPUR,सुल्तानपुर,Kharif     ,खरीफ ,Groundnut,मूंगफली,9,7
उत्तर प्रदेश (Uttar Pradesh),SONBHADRA,सोनभद्र:,Rabi       ,रबी ,Wheat,गेहूं,63344,105689
उत्तर प्रदेश (Uttar Pradesh),MIRZAPUR,मिर्जापुर,Kharif     ,खरीफ ,Small millets,छोटे बाजरा,2474,990
उत्तर प्रदेश (Uttar Pradesh),RAE BARELI,रायबरेली,Kharif     ,खरीफ ,Urad,उड़द,13673,6139
उत्तर प्रदेश (Uttar Pradesh),अलीगढ़ (ALIGARH),अलीगढ़ (अलीगढ़),Kharif     ,खरीफ ,Jowar,ज्वार,11,6
उत्तर प्रदेश (Uttar Pradesh),BASTI,बस्ती,Summer     ,ग्रीष्म ऋतु ,Moong(Green Gram),मूंग (हरा चना),62,45
उत्तर प्रदेश (Uttar Pradesh),MAINPURI,मैनपुरी,Rabi       ,रबी ,Garlic,लहसुन,6876,30234
उत्तर प्रदेश (Uttar Pradesh),GONDA,गोंडा,Rabi       ,रबी ,Coriander,धनिया,12,7
उत्तर प्रदेश (Uttar Pradesh),अलीगढ़ (ALIGARH),अलीगढ़ (अलीगढ़),Kharif     ,खरीफ ,Groundnut,मूंगफली,2,1
उत्तर प्रदेश (Uttar Pradesh),AZAMGARH,आजमगढ़,Summer     ,ग्रीष्म ऋतु ,Urad,उड़द,170,118
उत्तर प्रदेश (Uttar Pradesh),VARANASI,वाराणसी,Rabi       ,रबी ,Wheat,गेहूं,68652,185859
उत्तर प्रदेश (Uttar Pradesh),PRATAPGARH,प्रतापगढ़,Whole Year ,पूरे साल ,Turmeric,हल्दी,1,2
उत्तर प्रदेश (Uttar Pradesh),BAGHPAT,बागपत,Rabi       ,रबी ,Wheat,गेहूं,55863,230100
उत्तर प्रदेश (Uttar Pradesh),ETAWAH,इटावा,Rabi       ,रबी ,Potato,आलू,12506,290277
उत्तर प्रदेश (Uttar Pradesh),अम्बेडकर नगर (AMBEDKAR NAGAR),अम्बेडकर नगर (अम्बेडकर नगर),Kharif     ,खरीफ ,Sugarcane,गन्ना,11315,660797
उत्तर प्रदेश (Uttar Pradesh),HATHRAS,हाथरस,Whole Year ,पूरे साल ,Sugarcane,गन्ना,504,30436
उत्तर प्रदेश (Uttar Pradesh),BANDA,बाँदा,Kharif     ,खरीफ ,Sesamum,तिल,2223,393
उत्तर प्रदेश (Uttar Pradesh),HATHRAS,हाथरस,Rabi       ,रबी ,Urad,उड़द,15,7
उत्तर प्रदेश (Uttar Pradesh),MEERUT,मेरठ,Kharif     ,खरीफ ,Arhar/Tur,अरहर / तुरई,963,743
उत्तर प्रदेश (Uttar Pradesh),KHERI,खेरी,Rabi       ,रबी ,Wheat,गेहूं,191001,652077
उत्तर प्रदेश (Uttar Pradesh),आगरा (AGRA),आगरा (आगरा),Kharif     ,खरीफ ,Sugarcane,गन्ना,145,6106
उत्तर प्रदेश (Uttar Pradesh),ETAWAH,इटावा,Summer     ,ग्रीष्म ऋतु ,Moong(Green Gram),मूंग (हरा चना),2086,2524
उत्तर प्रदेश (Uttar Pradesh),BALRAMPUR,बलरामपुर,Rabi       ,रबी ,Maize,मक्का,33,117
उत्तर प्रदेश (Uttar Pradesh),AZAMGARH,आजमगढ़,Rabi       ,रबी ,Gram,ग्राम,6927,7690
उत्तर प्रदेश (Uttar Pradesh),SAHARANPUR,सहारनपुर,Kharif     ,खरीफ ,Sweet potato,शकरकंद,22,296
उत्तर प्रदेश (Uttar Pradesh),अम्बेडकर नगर (AMBEDKAR NAGAR),अम्बेडकर नगर (अम्बेडकर नगर),Rabi       ,रबी ,Maize,मक्का,7,22
उत्तर प्रदेश (Uttar Pradesh),CHITRAKOOT,चित्रकूट,Kharif     ,खरीफ ,Small millets,छोटे बाजरा,860,520
उत्तर प्रदेश (Uttar Pradesh),FATEHPUR,फतेहपुरी,Rabi       ,रबी ,Turmeric,हल्दी,12,37
उत्तर प्रदेश (Uttar Pradesh),GHAZIPUR,गाजीपुर,Rabi       ,रबी ,Rapeseed &Mustard,रेपसीड और सरसों,417,470
उत्तर प्रदेश (Uttar Pradesh),RAE BARELI,रायबरेली,Rabi       ,रबी ,Potato,आलू,4297,57081
उत्तर प्रदेश (Uttar Pradesh),HARDOI,हरदोई,Kharif     ,खरीफ ,Moong(Green Gram),मूंग (हरा चना),132,44
उत्तर प्रदेश (Uttar Pradesh),BAREILLY,बरेली,Kharif     ,खरीफ ,Maize,मक्का,54,106
उत्तर प्रदेश (Uttar Pradesh),AURAIYA,औरैया,Rabi       ,रबी ,Garlic,लहसुन,2538,14949
उत्तर प्रदेश (Uttar Pradesh),BAGHPAT,बागपत,Kharif     ,खरीफ ,Sesamum,तिल,1,0
उत्तर प्रदेश (Uttar Pradesh),SITAPUR,सीतापुर,Rabi       ,रबी ,Barley,जौ,5803,9393
उत्तर प्रदेश (Uttar Pradesh),PRATAPGARH,प्रतापगढ़,Kharif     ,खरीफ ,Guar seed,ग्वार सीड,16,13
उत्तर प्रदेश (Uttar Pradesh),LALITPUR,Lalitpur,Kharif     ,खरीफ ,Arhar/Tur,अरहर / तुरई,124,107
उत्तर प्रदेश (Uttar Pradesh),BUDAUN,शाहजहांपुर,Whole Year ,पूरे साल ,Guar seed,ग्वार सीड,22,18
उत्तर प्रदेश (Uttar Pradesh),SHRAVASTI,श्रावस्ती,Kharif     ,खरीफ ,Rice,चावल,73500,163832
उत्तर प्रदेश (Uttar Pradesh),SANT KABEER NAGAR,संत कबीर नगरी,Kharif     ,खरीफ ,Sesamum,तिल,176,38
उत्तर प्रदेश (Uttar Pradesh),MUZAFFARNAGAR,मुजफ्फरनगर,Rabi       ,रबी ,Gram,ग्राम,147,147
उत्तर प्रदेश (Uttar Pradesh),MIRZAPUR,मिर्जापुर,Kharif     ,खरीफ ,Groundnut,मूंगफली,2927,4405
उत्तर प्रदेश (Uttar Pradesh),SONBHADRA,सोनभद्र:,Rabi       ,रबी ,Turmeric,हल्दी,7,22
उत्तर प्रदेश (Uttar Pradesh),RAMPUR,रामपुरी,Kharif     ,खरीफ ,Rice,चावल,133026,302368
उत्तर प्रदेश (Uttar Pradesh),GHAZIABAD,गाज़ियाबाद,Kharif     ,खरीफ ,Sweet potato,शकरकंद,13,160
उत्तर प्रदेश (Uttar Pradesh),SHAMLI,शामली,Kharif     ,खरीफ ,Sugarcane,गन्ना,65837,5045221
उत्तर प्रदेश (Uttar Pradesh),GHAZIPUR,गाजीपुर,Rabi       ,रबी ,Barley,जौ,4484,7141
उत्तर प्रदेश (Uttar Pradesh),ETAWAH,इटावा,Kharif     ,खरीफ ,Sesamum,तिल,944,39
उत्तर प्रदेश (Uttar Pradesh),PRATAPGARH,प्रतापगढ़,Rabi       ,रबी ,Potato,आलू,5430,109438
उत्तर प्रदेश (Uttar Pradesh),HARDOI,हरदोई,Rabi       ,रबी ,Peas & beans (Pulses),मटर और बीन्स (दालें),1376,1448
उत्तर प्रदेश (Uttar Pradesh),GHAZIPUR,गाजीपुर,Rabi       ,रबी ,Maize,मक्का,37,41
उत्तर प्रदेश (Uttar Pradesh),GORAKHPUR,गोरखपुर,Summer     ,ग्रीष्म ऋतु ,Urad,उड़द,21,15
उत्तर प्रदेश (Uttar Pradesh),इलाहाबाद (ALLAHABAD),इलाहाबाद (इलाहाबाद),Rabi       ,रबी ,Wheat,गेहूं,211443,479894
उत्तर प्रदेश (Uttar Pradesh),MAINPURI,मैनपुरी,Rabi       ,रबी ,Barley,जौ,4962,16162
उत्तर प्रदेश (Uttar Pradesh),VARANASI,वाराणसी,Rabi       ,रबी ,Rapeseed &Mustard,रेपसीड और सरसों,676,522
उत्तर प्रदेश (Uttar Pradesh),SONBHADRA,सोनभद्र:,Kharif     ,खरीफ ,Sesamum,तिल,4742,465
उत्तर प्रदेश (Uttar Pradesh),BULANDSHAHR,बुलंदशहर,Rabi       ,रबी ,Gram,ग्राम,37,43
उत्तर प्रदेश (Uttar Pradesh),HAMIRPUR,हमीरपुर,Kharif     ,खरीफ ,Bajra,बाजरे,393,329
उत्तर प्रदेश (Uttar Pradesh),PILIBHIT,पीलीभीत,Kharif     ,खरीफ ,Arhar/Tur,अरहर / तुरई,6,5
उत्तर प्रदेश (Uttar Pradesh),BASTI,बस्ती,Summer     ,ग्रीष्म ऋतु ,Sunflower,सूरजमुखी,33,61
उत्तर प्रदेश (Uttar Pradesh),JALAUN,जालौन,Kharif     ,खरीफ ,Jowar,ज्वार,10657,2634
उत्तर प्रदेश (Uttar Pradesh),LALITPUR,Lalitpur,Rabi       ,रबी ,Peas & beans (Pulses),मटर और बीन्स (दालें),29299,26486
उत्तर प्रदेश (Uttar Pradesh),HARDOI,हरदोई,Rabi       ,रबी ,Rapeseed &Mustard,रेपसीड और सरसों,10807,11284
उत्तर प्रदेश (Uttar Pradesh),KUSHI NAGAR,कुशी नगरी,Rabi       ,रबी ,Wheat,गेहूं,106768,247802
उत्तर प्रदेश (Uttar Pradesh),BAGHPAT,बागपत,Whole Year ,पूरे साल ,Onion,प्याज,124,1590
उत्तर प्रदेश (Uttar Pradesh),अलीगढ़ (ALIGARH),अलीगढ़ (अलीगढ़),Kharif     ,खरीफ ,Groundnut,मूंगफली,6,6
उत्तर प्रदेश (Uttar Pradesh),DEORIA,देवरिया,Rabi       ,रबी ,Gram,ग्राम,872,771
उत्तर प्रदेश (Uttar Pradesh),ETAWAH,इटावा,Kharif     ,खरीफ ,Maize,मक्का,5898,9904
उत्तर प्रदेश (Uttar Pradesh),HARDOI,हरदोई,Kharif     ,खरीफ ,Bajra,बाजरे,5491,6579
